축제명,개최장소,축제시작일자,축제종료일자,축제내용,주관기관,주최기관,후원기관,전화번호,홈페이지주소,관련정보,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
홍성남당항대하축제,남당항 일원,2019-02-01,2019-02-17,대하 특산물 홍보 및 판매,남당항축제추진위원회,남당항축제추진위원회,홍성군,041-630-1227,,"남당항, 속동전망대",충청남도 홍성군 서부면 남당항로213번길 25-62,충청남도 홍성군 서부면 남당리 863,36.53503195,126.467178,2019-09-26
홍성역사인물축제,홍주읍성,2019-09-27,2019-09-28,"역사현장타임머신체험, 홍주읍성 히어로 파사드, 훈민정음 해례본체험, 홍주읍성 기억 사진관 등",홍성역사인물축제추진위원회,홍성군,"문화체육관광부, 한국관광공사, 충청남도",041-630-1227,herofestival.co.kr,,충청남도 홍성군 홍성읍 아문길 27,,36.6017196,126.6613896,2019-09-26
제37회 단양소백산철쭉제,단양읍 상상의 거리 및 소백산 일원,2019-05-23,2019-05-26,제37회 단양소백산철쭉제,소백산철쭉제추진위원회,단양문화원,단양군청,043-420-2552,http://www.sobaeksan.or.kr,제37회 단양소백산철쭉제,충청북도 단양군 단양읍 소백산등산길 12,충청북도 단양군 단양읍 천동리 380-16,,,2020-01-02
제23회 단양온달문화축제,영춘면 온달관광지 및 단양읍 일원,2019-10-18,2019-10-20,제23회 단양온달문화축제,온달문화축제추진위원회,단양문화원,단양군청,043-420-2552,http://ondalfestival.or.kr,제23회 단양온달문화축제,충청북도 단양군 영춘면 온달로 23,충청북도 단양군 영춘면 하리 147,,,2020-01-02
옥천깻잎축제,군서초등학교 일원,2019-06-08,2019-06-08,깻잎 홍보 판매,옥천깻잎작목반연합회,옥천군,,043-730-4771,,"육영수생가, 정지용문학관, 장령산자연휴양림　",충청북도 옥천군 군서면 성왕로 517,충청북도 옥천군 군서면 동평리 551,,,2019-12-11
감자옥수수 축제,현리 생태공원 일원,2019-07-13,2019-07-14,감자옥수수 홍보 판매,옥수수·감자축제 위원회,옥천군,,043-730-4611,,"육영수생가, 정지용문학관, 장령산자연휴양림　",충청북도 옥천군 안내면 현리길 91-10,충청북도 옥천군 안내면 현리 462-2,,,2019-12-11
향수옥천 포도복숭아축제,옥천군 옥천공설운동장,2019-07-26,2019-07-28,포도·복숭아 홍보판매,옥천군포도연합회·옥천군복숭아연합회,옥천군,,043-730-3263,www.oc.go.kr/html/grape/,"육영수생가, 정지용문학관, 장령산자연휴양림　",충청북도 옥천군 옥천읍 관성로 53,충청북도 옥천군 옥천읍 문정리 390,,,2019-12-11
인삼축제,금왕읍 응천,2019-09-26,2019-09-29,인삼축제,음성군인삼연합회,음성인삼축제추진위원회,충청북도 음성군,043-871-3692,http://www.eumseong.go.kr/tour,,충청북도 음성군 금왕읍 응천서길 25,충청북도 음성군 금왕읍 무극리 274-3,36.9908114,127.5951552,2019-11-30
음성들깨축제,음성체육관,2019-10-04,2019-10-05,심포지엄 및 전국요리경연대회,음성군/음성들깨농촌융복합산업사업단,음성들깨농촌융복합산업사업단,,043-872-5442,,,충청북도 음성군 음성읍 설성로 47,충청북도 음성군 음성읍 읍내리 470,36.93154954,127.686661,2019-11-30
평생학습대축제,음성체육관,2019-10-11,2019-10-12,평생학습체험,음성군,"음성군, 음성교육지원청, 음성진로체험지원센터",,043-871-3142,https://life.eumseong.go.kr/,,충청북도 음성군 음성읍 수정로 38,충청북도 음성군 음성읍 읍내리 446-1,36.93427623,127.6906949,2019-11-30
설성문화제,종합운동장,2019-08-28,2019-08-31,민속놀이,설성문화제기획실무위원회,음성군 축제추진 위원회,충청북도 음성군,043-872-4084,http://eumseong.kccf.or.kr,,충청북도 음성군 음성읍 수정로 38,충청북도 음성군 음성읍 읍내리 446-1,36.93427623,127.6906949,2019-11-30
고추축제,설성공원,2019-08-28,2019-08-31,고추축제,음성문화원,음성청결고추축제추진위원회,충청북도 음성군,043-872-4084,http://eumseong.kccf.or.kr,,충청북도 음성군 음성읍 수정로 38,충청북도 음성군 음성읍 읍내리 446-1,36.93427623,127.6906949,2019-11-30
음성품바축제,설성공원,2019-05-22,2019-05-26,품바공연,품바축제기획실무위원회,음성군 축제추진 위원회,충청북도 음성군,043-873-2241,http://www.pumba21.com/,,충청북도 음성군 음성읍 예술로 102,충청북도 음성군 음성읍 읍내리 366-17,36.93152313,127.6806296,2019-11-30
우륵문화제,충주공설운동장,2019-09-26,2019-09-29,"문화행사, 공연, 전시,대회",우륵문화제추진위원회,충주예총,충주시,043-847-1565,www.cjart.or.kr,"충주예총홈페이지,충주시홈페이지",충청북도 충주시 예성로 266,충청북도 충주시 교현동 500,36.98169208,127.9365803,2019-12-30
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
